votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,area,white,black,native_american,hawaiian_pacific,multi,voter_turnout,democrat,county,state,education,religion,age_old,age_young,age_adult,ethnic_female,ethnic_male
18869,5.7,52597.0,25770.0,11.1,6.013294172,8.758865248,49221.0,658.05,0.902425197,0.064629921,0.003989501,0.000419948,0.009259843,0.396199475,0,Greene County,NY,86.6,102,0.293417323,0.26328609000000003,0.372451443,0.4487979,0.453627297
10494,3.9,48584.0,24875.0,12.9,6.663901562,7.763794773,22381.0,573.4,0.957624082,0.014379144,0.003941946,0.000492743,0.006002509,0.470077047,0,Mahaska County,IA,91.4,104,0.260168429,0.332377711,0.356208565,0.478767246,0.478856836
1030,2.7,44696.0,30798.0,11.9,2.545068929,0.0,1990.0,1011.24,0.974677003,0.002067183,0.005167959,0.0,0.008268734,0.532299742,0,Logan County,ND,82.0,415,0.35142118899999997,0.28578811299999995,0.293540052,0.476485788,0.498191214
18387,3.9,56519.0,26060.0,7.8,2.867521115,4.118183892,34499.0,484.3,0.980347806,0.005816345,0.003525057,0.000146877,0.003613184,0.540126902,0,Putnam County,OH,92.69999999999999,77,0.25383350000000005,0.345191235,0.356500791,0.489747958,0.490599847
20475,3.3,46468.0,23872.0,20.2,13.93272171,7.808320951,71115.0,621.96,0.837322418,0.070620756,0.007375709,0.002671203,0.01807381,0.272103871,0,Riley County,KS,95.0,113,0.128576555,0.506239452,0.34624636099999995,0.391856154,0.445466264
19895,5.6,45235.0,21123.0,16.8,9.327362805,14.20029895,52796.0,434.55,0.925566999,0.038248245,0.004071706,0.000626416,0.010133206,0.366545682,0,Coffee County,TN,84.3,189,0.243620686,0.32229120899999997,0.376863127,0.474657774,0.450909225
5136,3.1,82597.0,28193.0,4.6,1.547583157,2.248454188,9469.0,610.91,0.975960235,0.002440127,0.004157253,0.001084501,0.003886127,0.46416629,0,Morgan County,UT,98.4,7,0.182286489,0.440668775,0.341075464,0.478445549,0.497514686
12634,5.4,47121.0,20346.0,19.6,6.652413453,9.372579396,27115.0,588.97,0.835886214,0.136652079,0.00408461,0.000182349,0.00813275,0.46075857,0,Baker County,FL,81.6,54,0.211597374,0.32636761400000003,0.41291028399999996,0.411378556,0.424507659
4569,2.2,55964.0,29728.0,9.0,3.082987971,4.70193115,9998.0,1196.4,0.95790302,0.004917872,0.010032458,0.000688502,0.007081735,0.449395102,0,Cheyenne County,NE,94.0,300,0.252483524,0.31041605200000005,0.387626634,0.481656339,0.47624668
627021,5.0,56866.0,26580.0,15.4,6.257571896,7.990611021,2230722.0,178.21,0.487025629,0.20599363,0.013248402,0.002195669,0.013719513,0.268055063,1,Queens County,NY,80.4,77,0.218248082,0.291471688,0.445768334,0.245097151,0.241928478
6988,9.7,34295.0,18824.0,24.4,10.48282266,17.5,21720.0,438.59,0.986598179,0.003315433,0.001400887,0.0,0.003782396,0.326313332,0,Lincoln County,WV,78.4,47,0.26369367299999996,0.295587204,0.377445715,0.495587205,0.491010974
4309,4.5,43111.0,22135.0,16.2,7.150837989,10.79006772,9424.0,429.64,0.964832483,0.007100067,0.006656312,0.000443754,0.008986022,0.478034169,0,Caldwell County,MO,88.5,159,0.270135345,0.30829820399999996,0.353228312,0.479920124,0.484912359
15766,4.8,52959.0,25138.0,12.8,6.53162845,12.25588383,32513.0,437.77,0.944618506,0.024139886,0.005430728,0.000566944,0.010115478,0.470444305,0,Warren County,MO,84.5,125,0.255572464,0.31751857600000005,0.37406379600000006,0.473368544,0.471249963
4664,6.3,29415.0,16877.0,23.9,10.05231689,16.3457424,10881.0,791.54,0.952067927,0.006573541,0.014699169,0.000821693,0.012051493,0.42581941,0,Oregon County,MO,81.5,74,0.302930704,0.300191728,0.32392951799999997,0.483246599,0.468821327
24151,6.0,36315.0,18546.0,31.4,19.41535777,14.50508404,70217.0,688.63,0.665400339,0.293622937,0.003936629,0.001238799,0.007377737,0.332424881,0,Bulloch County,GA,86.8,88,0.165214519,0.45469436100000005,0.343133612,0.329974811,0.335425528
23497,10.5,44490.0,18518.0,24.9,9.551727248,13.63162867,152982.0,1391.53,0.812810916,0.072255158,0.030384526,0.003391515,0.019309111,0.155645348,0,Kings County,CA,72.2,31,0.15419467999999997,0.396350147,0.42521114299999996,0.368913324,0.443897592
33925,7.7,32150.0,18770.0,31.7,17.4774456,28.43192084,94565.0,334.63,0.286898349,0.686977182,0.002737266,0.001861341,0.005463583,0.371447028,1,Dougherty County,GA,81.0,154,0.214831604,0.370111242,0.369465248,0.373582096,0.313395086
8523,3.8,62230.0,27848.0,8.8,3.500227287,2.160718621,15679.0,562.16,0.974861931,0.005268838,0.004189678,6.35e-05,0.005967117,0.541039802,0,Madison County,IA,94.0,103,0.25042849100000003,0.31797117999999996,0.37192915600000004,0.490065384,0.484796547
27941,6.2,34216.0,17069.0,29.9,18.88665835,13.89368838,64757.0,508.44,0.911726315,0.02756276,0.00341499,0.000242844,0.011519898,0.424080988,1,Athens County,OH,89.7,60,0.183195216,0.438575721,0.333849376,0.457821085,0.45390523
164777,3.2,60957.0,20973.0,12.6,5.969629067,4.71687511,516564.0,2144.11,0.933166436,0.007562521,0.008275311,0.009113273,0.012447736,0.286466564,0,Utah County,UT,93.3,26,0.114487879,0.519520866,0.34706235300000005,0.461951826,0.47121461
62785,3.9,49790.0,26719.0,12.6,7.062608977,5.248340197,114638.0,479.93,0.917419551,0.014990018,0.004407336,0.000363753,0.008340947,0.531122052,1,La Crosse County,WI,94.39999999999999,269,0.228673907,0.367720705,0.355276959,0.47034988,0.447069671
1933,5.9,34644.0,18631.0,18.2,3.413841152,6.648199446,4431.0,308.16,0.98399459,0.002028855,0.002028855,0.0,0.00541028,0.435752931,0,Schuyler County,MO,85.9,151,0.26690712299999997,0.34761045900000004,0.33701533,0.501127142,0.482867448
42030,6.2,40124.0,23492.0,20.1,7.84463734,14.38079294,101547.0,581.65,0.699749455,0.266546994,0.005193284,0.000748754,0.009138644,0.403463469,0,Houston County,AL,84.7,157,0.24015819900000002,0.312019428,0.389381125,0.360218099,0.339531356
1968,4.5,38281.0,20556.0,16.3,6.395224899,11.06840892,4843.0,439.3,0.983724763,0.001030078,0.003502266,0.0,0.00473836,0.405438813,0,Scotland County,MO,80.0,79,0.256695509,0.36835599399999996,0.331273176,0.491141327,0.492583436
8151,4.2,56927.0,26259.0,9.4,2.235059116,2.253585249,19126.0,556.68,0.959904913,0.007448494,0.010618067,0.000528262,0.009191759,0.430586371,0,Jefferson County,KS,92.80000000000001,162,0.27184363300000003,0.29746434099999997,0.363972531,0.471579503,0.488325409
8417,6.2,54916.0,26739.0,9.6,4.54118384,6.46780039,16434.0,568.69,0.97994703,0.006305965,0.001387312,0.000252239,0.004666414,0.530773111,0,Mercer County,IL,91.69999999999999,185,0.2916509,0.284525161,0.35546727300000003,0.494009333,0.485937697
10107,7.4,42063.0,22639.0,17.8,4.79825518,9.463722397,20875.0,688.55,0.939398451,0.030970816,0.011266627,0.000595593,0.006799682,0.50163788,0,Adams County,WI,87.2,95,0.370756402,0.20071471100000002,0.331298392,0.451111773,0.488286679
326156,5.3,85336.0,49688.0,9.0,4.206053844,5.133940603,916829.0,836.92,0.793878612,0.123619671,0.004938542,0.0010453,0.010085934,0.34402718,1,Fairfield County,CT,89.7,84,0.23237941399999998,0.31871108499999995,0.398508312,0.404189428,0.389689184
28769,4.9,41942.0,21801.0,26.2,20.41640704,12.37098415,51079.0,313.45,0.950572714,0.019619703,0.003288852,0.000378029,0.006634408,0.543775753,1,Watauga County,NC,89.0,136,0.21373757300000001,0.431614562,0.30448342500000003,0.47597626,0.474596454
4037,5.5,38338.0,20548.0,20.3,9.952554342,10.53875236,9315.0,371.14,0.971577916,0.009800719,0.004029184,0.000653381,0.005444844,0.439616683,0,Crittenden County,KY,80.0,109,0.273657847,0.30033758000000005,0.369269303,0.483828814,0.487749102
6313,8.1,44113.0,24993.0,15.3,6.319152252,8.836123005,13311.0,3154.02,0.94533136,0.007086675,0.025309555,0.000233627,0.008877813,0.491628378,0,Koochiching County,MN,89.4,196,0.331594112,0.257300832,0.329802974,0.472938245,0.472393116
10100,7.1,30056.0,17289.0,25.8,11.63231352,20.21789231,24669.0,360.35,0.362677804,0.602753887,0.012901092,0.000413497,0.00595435,0.417631492,1,Hertford County,NC,79.8,42,0.27526463700000003,0.308096262,0.358129341,0.313885213,0.288868674
10531,3.9,45574.0,22993.0,15.9,7.889860658,6.479833926,27469.0,1002.07,0.83774879,0.034023669,0.073292093,0.000840506,0.018390264,0.354054599,0,Custer County,OK,86.3,190,0.19758606800000003,0.42314416499999996,0.344573697,0.420219204,0.417529586
145787,4.5,48651.0,25485.0,15.2,6.988431579,10.57388977,355329.0,660.02,0.806641335,0.120637807,0.004915185,0.001207762,0.014305876,0.395676483,0,Allen County,IN,89.3,155,0.21260958,0.35320667699999997,0.387243859,0.412172615,0.39446872
2229,10.0,27323.0,15464.0,29.5,9.966319657,14.81218994,6819.0,223.49,0.974893488,0.00456482,0.003804017,0.000304321,0.00669507,0.339166159,0,Hancock County,TN,73.3,23,0.28180158200000005,0.283931831,0.36564211700000004,0.492391966,0.482501522
7378,3.3,52824.0,26217.0,11.0,3.338232207,4.307228916,14928.0,701.64,0.979600421,0.003224676,0.003505082,0.0,0.00595864,0.517209954,0,Harrison County,IA,90.9,229,0.286505433,0.29800210299999996,0.354994743,0.494006309,0.485594111
27127,5.5,46938.0,23913.0,14.3,8.842249308,7.990925132,67295.0,490.16,0.954793617,0.021088313,0.001844852,0.00049496,0.004649628,0.40687245,0,Columbia County,PA,88.50000000000001,231,0.25937425000000003,0.341972643,0.340367772,0.493700504,0.461093113
18045,5.3,40038.0,20571.0,17.6,6.043266213,8.639042007,42201.0,686.27,0.928718495,0.033084842,0.007573068,0.003407881,0.010105313,0.427050053,0,Pettis County,MO,82.9,137,0.23727369500000003,0.343059993,0.376405158,0.471731156,0.456987339
174485,6.4,39860.0,21752.0,17.8,7.341135892,12.68758746,331298.0,1662.61,0.826157889,0.133408496,0.005069132,0.000818636,0.008830196,0.508326196,0,Marion County,FL,86.0,67,0.337009911,0.256250474,0.323489311,0.428501926,0.397655963
4150,2.7,55708.0,26263.0,10.2,4.461331045,7.566462168,8347.0,617.69,0.971251066,0.004385431,0.010476306,0.00048727,0.004872701,0.505542697,0,Turner County,SD,92.0,207,0.30271653100000007,0.29467657399999997,0.342916311,0.483006456,0.48824461
847,2.0,47709.0,23360.0,12.8,6.328631338,5.263157895,2690.0,997.63,0.951495554,0.005254648,0.020210186,0.003637833,0.008488278,0.34236055,0,Hamilton County,KS,79.69999999999999,252,0.19967663700000002,0.38358933,0.3912692,0.468067906,0.483427648
30446,6.4,44326.0,24266.0,13.8,5.15015104,9.172393188,68941.0,663.84,0.97785301,0.009380779,0.001163276,0.000149138,0.004339915,0.454065501,0,Armstrong County,PA,88.9,252,0.301258724,0.266494661,0.366730299,0.492483446,0.485369564
49594,5.3,43559.0,23195.0,14.6,5.15971422,8.810838799,116638.0,682.61,0.915839417,0.058730325,0.00189961,0.000201341,0.007957351,0.43414395,0,Mercer County,PA,89.10000000000001,193,0.292776231,0.295568745,0.346683124,0.467338971,0.448500446
2537,3.0,43100.0,20944.0,16.2,6.415667736,9.170946442,6010.0,1056.28,0.957044961,0.008858432,0.00735417,0.001504262,0.010864115,0.424034765,0,Sherman County,KS,89.3,209,0.27628280099999997,0.323583486,0.34564599799999995,0.474678255,0.482366706
15848,5.1,41678.0,22739.0,14.1,7.656829443,13.86906609,33118.0,2136.8,0.976852868,0.005175172,0.004265596,0.000125459,0.004140137,0.497067403,0,Huron County,MI,87.8,262,0.333814259,0.259919079,0.329925039,0.492644983,0.484207885
21087,5.4,49949.0,22394.0,14.6,8.499757439,7.314189189,52595.0,833.19,0.891401457,0.049897129,0.006580045,0.002650553,0.01566236,0.390854664,0,Johnson County,MO,91.0,69,0.18535337699999999,0.429037459,0.352152879,0.435395081,0.456006376
23395,5.0,61195.0,25481.0,11.0,4.557348041,6.90989497,52250.0,482.93,0.823801352,0.140948412,0.004097643,0.00162855,0.009456099,0.409676741,0,Effingham County,GA,85.9,122,0.186600358,0.34935033200000004,0.417119042,0.411760586,0.412040766
6935,4.8,36591.0,22171.0,19.9,9.717416378,10.40960083,18583.0,931.91,0.94364647,0.025480161,0.01122668,0.00060536,0.006108635,0.381652083,0,Eastland County,TX,82.69999999999999,142,0.289417204,0.319575147,0.324032799,0.477904353,0.465742117
5033,3.3,49696.0,26592.0,10.1,3.690114268,5.553047404,9815.0,435.67,0.978021978,0.006174778,0.002093145,0.000104657,0.005546834,0.526739927,0,Humboldt County,IA,91.9,268,0.30381999000000004,0.29733124,0.342752485,0.499738357,0.478283621
23491,6.6,36740.0,19998.0,17.7,7.66293279,12.80745161,68831.0,624.12,0.955438903,0.022805483,0.003441237,0.000933217,0.005191018,0.342534267,0,Greene County,TN,81.1,168,0.27894430000000003,0.278215222,0.369597551,0.487591134,0.467847769
1763,4.7,38752.0,22211.0,21.2,4.425546685,5.475680636,12651.0,890.94,0.917183452,0.051652406,0.011382369,0.000392495,0.007378915,0.138393908,0,Terry County,TX,69.2,239,0.216029515,0.37436219400000004,0.376795668,0.435434493,0.48174896
7116,7.0,32975.0,18727.0,22.0,13.22201093,24.90387459,17295.0,724.28,0.963508437,0.00530678,0.00894401,0.000119253,0.008824757,0.424303858,0,Van Buren County,AR,82.0,107,0.326098622,0.258958916,0.33146502899999997,0.484228728,0.479279709
114962,4.5,83698.0,37254.0,6.5,3.042796783,4.228289723,233385.0,667.38,0.82309373,0.096778927,0.00450836,0.00097423,0.013883794,0.468616757,0,Frederick County,MD,92.5,153,0.21574502,0.321393924,0.412282633,0.416766535,0.406327194
142775,5.1,61510.0,30116.0,10.0,4.184151205,5.723566308,297735.0,377.4,0.880271132,0.064352272,0.003945973,0.000974027,0.010232271,0.474630418,0,Northampton County,PA,89.8,174,0.26331973599999997,0.29678571,0.377131308,0.448926742,0.43134439
1000,2.5,55319.0,24856.0,9.1,1.738241309,0.0,2044.0,462.72,0.9700963,0.007602636,0.003547897,0.0,0.006082108,0.506842372,0,Gosper County,NE,94.69999999999999,73,0.29498226099999997,0.28991383699999995,0.33755702,0.466801825,0.503294475
10088,4.3,46942.0,25750.0,17.8,6.48426204,10.43176329,27674.0,900.63,0.953289304,0.018706416,0.008523042,0.000811718,0.008006494,0.372209718,0,Barton County,KS,86.1,182,0.268014611,0.339039959,0.34571818699999995,0.48411615,0.469173154
342572,4.5,77823.0,37910.0,6.6,2.400958441,3.011515262,625249.0,621.87,0.890933058,0.042012092,0.00251368,0.000600924,0.008102116,0.54604721,1,Bucks County,PA,93.5,95,0.268740626,0.28465475399999995,0.383861439,0.453678628,0.43725443
9634,5.8,38366.0,19238.0,17.2,5.600214362,5.942112325,23401.0,540.45,0.91520183,0.071116947,0.002753187,0.00012707,0.003769749,0.408064721,0,Itawamba County,MS,79.8,149,0.24605023399999998,0.329323562,0.37070608699999996,0.468168919,0.447032911
9187,6.0,35237.0,16286.0,26.2,15.33263615,21.9785497,25011.0,460.26,0.671930173,0.293473517,0.012775243,0.002340805,0.007101766,0.364491172,0,Grady County,GA,75.69999999999999,98,0.241777424,0.329577466,0.370918468,0.339932553,0.33199762
29311,7.3,40270.0,22384.0,17.7,7.960556999,12.25311126,78859.0,609.35,0.885498645,0.082944136,0.002580312,0.000270933,0.008785963,0.378157657,0,Raleigh County,WV,82.6,60,0.266481744,0.291626887,0.378312476,0.448871113,0.436627532
6671,5.2,50905.0,25584.0,9.3,3.031624864,3.401360544,13930.0,618.25,0.937970321,0.014347,0.019480976,7.03e-05,0.009634995,0.469160982,0,Pennington County,MN,91.1,301,0.25409663099999996,0.32041634599999996,0.380687812,0.471270835,0.466699487
15712,4.2,41806.0,20848.0,17.6,8.354191966,13.85035942,41259.0,683.51,0.675569252,0.006481278,0.219360677,0.000562526,0.046224961,0.384278622,0,Mayes County,OK,86.19999999999999,71,0.255386797,0.327439041,0.361019395,0.340230391,0.335338861
4470,7.5,32042.0,17753.0,26.7,10.18126888,20.67703568,10593.0,474.09,0.546265329,0.425559947,0.002635046,0.000101348,0.006790311,0.453025236,0,Wilkes County,GA,79.69999999999999,133,0.296544036,0.295530557,0.344177562,0.273436708,0.272828621
13140,5.4,45174.0,24948.0,14.4,6.413607459,7.767722474,26168.0,777.05,0.9669226,0.005002327,0.007445323,0.000581666,0.007173879,0.509539321,0,Dickinson County,MI,93.19999999999999,220,0.310493252,0.268652087,0.351054753,0.48278269,0.48413991
7490,5.3,36886.0,17386.0,19.3,9.456286127,15.00827662,22248.0,307.24,0.96470639,0.009233292,0.007291712,0.00034517,0.005565863,0.323165207,0,Macon County,TN,73.8,85,0.22919273399999998,0.333175131,0.38400138,0.498123139,0.466583251
5964,8.9,35004.0,19582.0,24.0,6.0897137,5.815372102,11203.0,409.49,0.450932147,0.527018075,0.004069272,0.000473171,0.010599035,0.564398599,1,St. Helena Parish,LA,79.80000000000001,164,0.2647866,0.311157376,0.36651840699999994,0.277656856,0.249361219
66229,4.0,58833.0,28500.0,10.2,4.181557749,5.126114373,139654.0,321.79,0.934620037,0.020376521,0.002740037,0.000594789,0.007718886,0.442609585,0,Johnson County,IN,92.0,158,0.213108071,0.333382342,0.40124838800000007,0.475503398,0.459116639
2784,5.5,46551.0,22435.0,12.4,4.627844196,8.782104391,5190.0,330.61,0.98464786,0.002110919,0.002686624,0.0,0.004029937,0.534254462,0,Craig County,VA,89.6,81,0.306083286,0.259067358,0.358856267,0.488773748,0.495874112
10387,3.8,73274.0,54441.0,7.0,5.902153096,5.863874346,17148.0,973.2,0.954742227,0.008714229,0.005172317,0.001574183,0.007140046,0.583965818,1,Pitkin County,CO,95.19999999999999,52,0.262776185,0.22100410399999998,0.44105245299999996,0.456007196,0.498735031
11961,6.4,46835.0,23195.0,13.9,3.689941237,3.678563609,24496.0,637.41,0.95431282,0.02134565,0.007697749,0.000707361,0.005159572,0.497690675,0,Waushara County,WI,86.8,188,0.32280614099999994,0.242791163,0.349977113,0.458120085,0.496192735
17090,4.4,51116.0,25899.0,14.6,5.636582282,7.746478873,32504.0,1445.18,0.874857725,0.006140298,0.079494399,0.000299527,0.017282693,0.511891212,0,Becker County,MN,91.69999999999999,333,0.281704907,0.313514646,0.33627868,0.435691607,0.439166118
16548,3.6,56313.0,22150.0,11.6,3.658779875,5.022174278,49975.0,6729.32,0.952319711,0.00518264,0.011881682,0.002053861,0.009923796,0.317638252,0,Box Elder County,UT,92.1,80,0.197688926,0.414687986,0.355682669,0.470545329,0.481774382
13075,9.3,33577.0,18732.0,27.1,13.97805953,25.5823391,46480.0,919.81,0.624011157,0.351685034,0.004709863,0.000480132,0.006859024,0.298939138,0,Mississippi County,AR,79.69999999999999,97,0.216150715,0.35648635,0.378503818,0.313365952,0.310645206
352934,4.9,48264.0,28464.0,16.8,7.194579849,11.10384748,741096.0,397.68,0.731262678,0.216177355,0.00239909,0.000553938,0.011271269,0.462183564,1,Jefferson County,KY,88.9,188,0.23239477999999997,0.31360239300000003,0.4046119610000001,0.374821083,0.356441595
3038,5.0,33202.0,18525.0,23.7,9.579955785,20.03040669,11233.0,898.07,0.91001617,0.006943784,0.024065443,0.000380481,0.010177875,0.288975554,0,Scott County,AR,77.30000000000001,83,0.266622277,0.311804432,0.35641586599999997,0.444116808,0.465899363
32853,4.0,92097.0,34113.0,5.5,2.557781741,2.55316556,60316.0,196.43,0.913710983,0.046751445,0.006319846,0.000801541,0.008477842,0.506404624,0,Oldham County,KY,92.2,172,0.19662427799999999,0.322882466,0.4158921,0.438057803,0.475653179
6786,3.6,53175.0,28245.0,9.5,5.281563845,7.996560619,11200.0,575.16,0.955712248,0.00950721,0.009031849,0.00023768,0.00633814,0.537632705,0,Lake County,SD,93.10000000000001,365,0.300269371,0.307875138,0.310093488,0.459832039,0.495880209
75825,5.2,53945.0,26560.0,15.4,6.772876471,9.510736347,166426.0,754.02,0.874588125,0.074443264,0.007486479,0.001068649,0.012313209,0.450168312,0,Kenosha County,WI,90.3,87,0.21472123199999996,0.333216573,0.404750737,0.440687022,0.433901102
10442,6.1,33650.0,20594.0,24.8,7.624371682,15.68703026,21906.0,449.4,0.558578181,0.424274724,0.002363518,9.27e-05,0.004402632,0.483918806,0,Grenada County,MS,77.0,149,0.24682547100000002,0.327833905,0.370933359,0.287144314,0.271433868
74390,3.1,91688.0,35690.0,5.5,2.067856208,1.998425637,129928.0,368.38,0.86672314,0.037152337,0.010518142,0.000981223,0.011026401,0.525130594,0,Scott County,MN,94.7,141,0.172052802,0.35489905400000005,0.43427926,0.433403925,0.433319215
4109,5.9,43193.0,18206.0,21.9,9.059144908,13.25403568,14464.0,403.81,0.675991202,0.262026958,0.007952174,0.005188653,0.016750324,0.231741019,0,Long County,GA,85.1,18,0.151091309,0.384693474,0.4403586930000001,0.333483729,0.342507473
71524,3.4,59569.0,27080.0,17.5,8.63030214,5.429675007,157107.0,679.92,0.906510766,0.042215478,0.01213419,0.001925654,0.010408804,0.367281336,0,Hays County,TX,88.9,81,0.166751395,0.40636441700000003,0.384874112,0.455994947,0.450515819
48753,3.5,74811.0,34885.0,9.9,4.1208981,5.898622146,136872.0,902.05,0.886321449,0.06808545,0.011627979,0.000956064,0.007816138,0.30266891,0,Midland County,TX,83.0,209,0.178405358,0.387019871,0.410890444,0.440460153,0.445861296
56134,3.9,67083.0,37510.0,9.1,5.268562234,4.837884356,98970.0,726.12,0.822076951,0.098426724,0.004247751,0.000718996,0.012128322,0.531053991,1,Albemarle County,VA,91.4,57,0.248167034,0.32527932000000004,0.370547666,0.42744293,0.394634022
10312,7.1,47542.0,23723.0,14.3,5.78444544,8.257756563,27087.0,1289.96,0.970211819,0.009422413,0.003746708,0.000853211,0.00582409,0.382535149,0,Lewis County,NY,89.0,71,0.267017844,0.311273508,0.365767704,0.478576993,0.491634826
12713,6.6,38221.0,23411.0,19.1,9.54852644,14.50165328,29514.0,3967.55,0.933727149,0.012688315,0.022720123,0.001468069,0.010800797,0.444370653,1,Grant County,NM,84.69999999999999,59,0.32178684900000004,0.29001363199999997,0.30602258099999996,0.475130204,0.458596945
2029,5.3,41344.0,18251.0,34.0,13.66843034,17.91666667,6940.0,396.08,0.404586636,0.006370328,0.561155153,0.000141563,0.013731597,0.287231031,0,Thurston County,NE,86.8,105,0.1943658,0.46800679599999995,0.310872026,0.293459796,0.267695357
2583,5.8,51584.0,24395.0,12.0,6.520031422,6.133333333,5355.0,252.77,0.979183032,0.005695208,0.002356638,0.0,0.004713276,0.5072663,0,Scott County,IL,90.8,191,0.283189317,0.288688137,0.371759623,0.506677141,0.472505892
4062,8.4,33975.0,18611.0,20.5,6.451994791,8.065494239,8640.0,571.58,0.971882196,0.002908738,0.00896861,0.000605987,0.007514241,0.492303963,0,Oscoda County,MI,83.69999999999999,76,0.370015756,0.24615198300000002,0.291237425,0.472306387,0.499575809
35727,6.7,51395.0,27598.0,15.7,7.142489844,10.14712,116901.0,1920.13,0.90665266,0.009569457,0.027756348,0.003061241,0.014731711,0.293214385,1,Skagit County,WA,88.4,71,0.27185956,0.307388014,0.358091361,0.456683026,0.449969634
4858,4.2,48316.0,23544.0,13.5,4.020841526,4.537671233,10511.0,579.92,0.980025583,0.006198957,0.002164715,0.0,0.004034242,0.478008462,0,Keokuk County,IA,90.5,194,0.297746728,0.298632294,0.338089148,0.488241661,0.491783922
65187,3.8,50192.0,21403.0,13.9,8.010136568,13.08670143,197559.0,467.97,0.894959553,0.062961361,0.005804181,0.000771597,0.011598533,0.32037017,0,Elkhart County,IN,80.8,110,0.20905865199999998,0.369944072,0.378082704,0.453045598,0.441913955
14955,5.8,49897.0,22847.0,16.5,5.64621024,9.821677347,38686.0,577.98,0.945520936,0.035581972,0.002345478,0.000239878,0.006609984,0.398598044,0,Greene County,PA,86.9,161,0.260321436,0.285828514,0.389642581,0.466830139,0.478690797
1149,5.2,34326.0,16032.0,34.8,19.9881376,28.29875519,3431.0,1190.5,0.346771838,0.005842828,0.584282793,0.000584283,0.02512416,0.335670465,0,Bennett County,SD,79.6,140,0.197195443,0.44756061999999996,0.323984808,0.306748466,0.277534327
6393,6.1,44199.0,22446.0,17.4,6.038244353,7.692307692,16924.0,433.82,0.906391023,0.053482132,0.006342237,0.000731797,0.013965118,0.389864618,0,Atchison County,KS,92.8,180,0.24405415400000002,0.37004512700000003,0.334492012,0.466825223,0.439565801
36730,5.6,49234.0,26909.0,13.9,5.793725793,10.39453246,77079.0,625.99,0.870443415,0.089080079,0.003639974,0.000622105,0.01393779,0.486168101,0,Erie County,OH,90.2,161,0.289053608,0.284526803,0.353249504,0.446684315,0.4237591
17400,4.3,47996.0,22858.0,13.4,4.530318717,5.419338614,44947.0,317.78,0.88737376,0.07801308,0.005361036,0.000600614,0.006873693,0.38706233,0,Union County,PA,84.0,87,0.23479556799999998,0.303243316,0.40419094999999994,0.42777061,0.45960315
37342,3.3,85885.0,38706.0,4.0,3.032782693,3.218406315,55889.0,33.6,0.887881349,0.014646892,0.008606778,0.001244909,0.012710367,0.573918389,1,Broomfield County,CO,95.69999999999999,120,0.19675708799999997,0.31582264000000004,0.43842311700000003,0.446015523,0.441865826
13896,6.6,33125.0,16796.0,28.1,11.16020416,17.12784917,42356.0,602.65,0.689779159,0.282522966,0.004291547,0.000626334,0.006936068,0.32235316,0,Coffee County,GA,77.5,84,0.193792335,0.35480653300000004,0.407186601,0.33977452,0.35000464
9439,4.9,42956.0,18329.0,20.2,13.21629844,8.796296296,23370.0,877.88,0.938798772,0.027838667,0.003200351,0.000219202,0.004778606,0.413809733,0,Nodaway County,MO,91.39999999999999,121,0.208505042,0.456291102,0.29693117,0.473345024,0.465453748
40425,5.3,52082.0,22987.0,15.6,8.147138965,12.5656584,83768.0,330.0,0.793142456,0.171653525,0.004015883,0.001176484,0.007918642,0.457301553,0,Walton County,GA,85.3,85,0.212491093,0.33366893200000003,0.394382289,0.403624475,0.389517981
73648,4.3,52795.0,26682.0,15.0,6.455689658,9.023595848,177934.0,555.73,0.84298783,0.087978738,0.014038327,0.001214156,0.019398517,0.412074416,0,Shawnee County,KS,90.9,142,0.248706113,0.327044343,0.369411107,0.433599105,0.409388726
9279,6.6,36374.0,16748.0,23.4,5.562572361,6.749344145,22570.0,1232.2,0.760236518,0.204819277,0.008891655,0.000400124,0.008358156,0.412528342,0,Taylor County,FL,76.30000000000001,75,0.261325746,0.276085894,0.40603743400000003,0.347130218,0.4131063
24824,6.3,34678.0,19375.0,24.7,10.07484953,16.35910224,58849.0,443.69,0.971411455,0.008270376,0.003311479,0.00026625,0.005225147,0.413086165,0,Laurel County,KY,76.2,34,0.23303491099999998,0.30758478300000003,0.39859220500000003,0.496755084,0.474656372
112827,6.1,41316.0,23628.0,18.9,7.463851354,12.71791054,238823.0,425.29,0.807468737,0.15894351,0.002608883,0.00043122,0.010375162,0.486532988,1,Mahoning County,OH,89.5,105,0.28810262999999997,0.287106512,0.359555842,0.4125442,0.394924536
3980,6.2,36893.0,18695.0,20.0,7.559355954,12.10762332,11291.0,614.13,0.929878049,0.035938655,0.011640798,0.000646711,0.008222469,0.367701404,0,Pike County,AR,81.6,138,0.265983001,0.30330746399999997,0.368717665,0.469604582,0.460273466
21964,6.2,38992.0,22273.0,19.3,7.497827616,13.11443747,52919.0,719.81,0.881203709,0.08053887,0.00381019,0.000311036,0.011605529,0.426974592,0,Knox County,IL,87.19999999999999,126,0.28315934700000006,0.290449252,0.360082424,0.449913493,0.431290216
